0.0457315198719,1
0.0457315198719,2
0.0457315198719,3
0.0487334185815,4
0.0462406840521,5
0.0464447630488,6
0.0462896371785,7
0.046596659821,8
0.0435943736196,9
0.0433403081851,10
0.0422722517147,11
0.0415599126852,12
0.0384068921869,13
0.0385582723034,14
0.0353539737281,15
0.034692266956,16
0.0326066571085,17
0.0309800958396,18
0.0292500742693,19
0.028181630307,20
0.0266042804924,21
0.0246208393072,22
0.0238570930368,23
0.0222300151122,24
0.0218218571189,25
0.0186685782927,26
0.0183119567043,27
0.016684362124,28
0.0163276113716,29
0.0148530760388,30
0.0143449451699,31
0.0130225649372,32
0.0126149235995,33
0.0109873290193,34
0.0106813396882,35
0.00986864029139,36
0.00890120251611,37
0.0077822554604,38
0.00727373709975,39
0.00569703310471,40
0.00584944653259,41
0.00488317123261,42
0.00493380349001,43
0.0041204582736,44
0.0039673990261,45
0.0031029048966,46
0.00249195954586,47
0.00269565105075,48
0.00208496402785,49
0.00218700352618,50
