0.924728896449,1
0.868141216504,2
0.915142492556,3
0.873458102935,4
0.890046788601,5
0.930880476393,6
0.943853679285,7
0.925563589962,8
0.726132256007,9
0.927052318162,10
0.825393449596,11
0.917481922586,12
0.921114182437,13
0.879200340281,14
0.907698851553,15
0.849213100808,16
0.844534240749,17
0.921735431731,18
0.933219906423,19
0.903253242611,20
0.923436835389,21
0.898766482348,22
0.913653764356,23
0.860910250957,24
0.884942577627,25
0.892196470338,26
0.886643981285,27
0.926414291791,28
0.928753721821,29
0.928343610461,30
0.925563589962,31
0.918970650787,32
0.822415993194,33
0.918119948958,34
0.917907273501,35
0.934921310081,36
0.862824330072,37
0.721395151,38
0.922373458103,39
0.923240484797,40
0.926839642705,41
0.912803062527,42
0.873245427478,43
0.902381965121,44
0.546575925138,45
0.832624415142,46
0.923224159932,47
0.93109315185,48
0.919396001701,49
0.90557209698,50
0.924074861761,51
0.915567843471,52
0.911758452052,53
0.930880476393,54
0.922389963853,55
0.473840918758,56
0.910695300872,57
0.881564958537,58
0.922160782646,59
0.753296469587,60
0.918119948958,61
0.924712888133,62
0.750584733149,63
0.917269247129,64
0.924287537218,65
0.9164185453,66
0.937473415568,67
0.919396001701,68
0.907080586859,69
0.906635474266,70
0.909400255211,71
0.936636189666,72
0.923224159932,73
0.839038911333,74
0.920672054445,75
0.919183326244,76
0.895385923878,77
0.922798809017,78
0.918119948958,79
0.914291790727,80
0.899617184177,81
0.921964703381,82
0.681624840493,83
0.917907273501,84
0.925988940876,85
0.91025095704,86
0.900255210549,87
0.876435559336,88
0.9164185453,89
0.937048064653,90
0.873670778392,91
0.92960442365,92
0.921310080817,93
0.925154156921,94
0.918332624415,95
0.925350914504,96
0.572309655466,97
0.924287537218,98
0.92024670353,99
0.914291790727,100
