128,0,0.092,0.134,0.14112,10.0,19.0,801,5,0.142,2,3.0,4,0.48083,0,0.141117125984,0,0.0186,3651890.23388,12.516,0.00781,1
69,0,-0.091,0.317,0.29838,12.0,62.0,601,6,0.342,4,2.0,3,0.56818,0,0.298380221654,0,0.05391,101292375.587,13.723,0.01449,1
71,0,-0.097,0.346,0.23662,9.0,48.0,443,8,0.362,1,3.0,4,0.52395,0,0.23661971831,0,0.09596,13137639.1383,9.59,0.01408,1
69,0,-0.088,0.312,0.30435,12.0,64.0,696,7,0.338,4,2.0,3,0.57042,0,0.304347826087,0,0.05815,181418272.24,14.014,0.01449,1
71,0,-0.132,0.296,0.22535,8.0,36.0,394,6,0.323,1,3.0,4,0.51635,0,0.225352112676,0,0.06997,2718625.7619,9.235,0.01408,1
96,0,0.072,0.226,0.20921,11.0,41.0,817,5,0.233,4,2.0,4,0.52267,0,0.209210526316,0,0.02861,42093021.6832,13.823,0.01042,1
127,0,0.035,0.128,0.14323,10.0,18.0,803,5,0.143,2,3.0,4,0.48431,0,0.143232095988,0,0.0181,3097942.1705,12.776,0.00787,1
97,0,0.091,0.223,0.19996,11.0,38.0,760,5,0.234,2,3.0,4,0.51507,0,0.199957044674,0,0.02799,26410872.4146,13.183,0.01031,1
128,0,0.092,0.134,0.14112,10.0,19.0,801,5,0.142,2,3.0,4,0.48083,0,0.141117125984,0,0.0186,3651890.23388,12.516,0.00781,1
69,0,-0.091,0.317,0.29838,12.0,62.0,601,6,0.342,4,2.0,3,0.56818,0,0.298380221654,0,0.05391,101292375.587,13.723,0.01449,1
71,0,-0.097,0.346,0.23662,9.0,48.0,443,8,0.362,1,3.0,4,0.52395,0,0.23661971831,0,0.09596,13137639.1383,9.59,0.01408,1
69,0,-0.088,0.312,0.30435,12.0,64.0,696,7,0.338,4,2.0,3,0.57042,0,0.304347826087,0,0.05815,181418272.24,14.014,0.01449,1
71,0,-0.132,0.296,0.22535,8.0,36.0,394,6,0.323,1,3.0,4,0.51635,0,0.225352112676,0,0.06997,2718625.7619,9.235,0.01408,1
96,0,0.072,0.226,0.20921,11.0,41.0,817,5,0.233,4,2.0,4,0.52267,0,0.209210526316,0,0.02861,42093021.6832,13.823,0.01042,1
127,0,0.035,0.128,0.14323,10.0,18.0,803,5,0.143,2,3.0,4,0.48431,0,0.143232095988,0,0.0181,3097942.1705,12.776,0.00787,1
97,0,0.091,0.223,0.19996,11.0,38.0,760,5,0.234,2,3.0,4,0.51507,0,0.199957044674,0,0.02799,26410872.4146,13.183,0.01031,1
128,0,0.092,0.134,0.14112,10.0,19.0,801,5,0.142,2,3.0,4,0.48083,0,0.141117125984,0,0.0186,3651890.23388,12.516,0.00781,1
69,0,-0.091,0.317,0.29838,12.0,62.0,601,6,0.342,4,2.0,3,0.56818,0,0.298380221654,0,0.05391,101292375.587,13.723,0.01449,1
71,0,-0.097,0.346,0.23662,9.0,48.0,443,8,0.362,1,3.0,4,0.52395,0,0.23661971831,0,0.09596,13137639.1383,9.59,0.01408,1
69,0,-0.088,0.312,0.30435,12.0,64.0,696,7,0.338,4,2.0,3,0.57042,0,0.304347826087,0,0.05815,181418272.24,14.014,0.01449,1
71,0,-0.132,0.296,0.22535,8.0,36.0,394,6,0.323,1,3.0,4,0.51635,0,0.225352112676,0,0.06997,2718625.7619,9.235,0.01408,1
96,0,0.072,0.226,0.20921,11.0,41.0,817,5,0.233,4,2.0,4,0.52267,0,0.209210526316,0,0.02861,42093021.6832,13.823,0.01042,1
127,0,0.035,0.128,0.14323,10.0,18.0,803,5,0.143,2,3.0,4,0.48431,0,0.143232095988,0,0.0181,3097942.1705,12.776,0.00787,1
97,0,0.091,0.223,0.19996,11.0,38.0,760,5,0.234,2,3.0,4,0.51507,0,0.199957044674,0,0.02799,26410872.4146,13.183,0.01031,1
128,0,0.092,0.134,0.14112,10.0,19.0,801,5,0.142,2,3.0,4,0.48083,0,0.141117125984,0,0.0186,3651890.23388,12.516,0.00781,1
69,0,-0.091,0.317,0.29838,12.0,62.0,601,6,0.342,4,2.0,3,0.56818,0,0.298380221654,0,0.05391,101292375.587,13.723,0.01449,1
71,0,-0.097,0.346,0.23662,9.0,48.0,443,8,0.362,1,3.0,4,0.52395,0,0.23661971831,0,0.09596,13137639.1383,9.59,0.01408,1
69,0,-0.088,0.312,0.30435,12.0,64.0,696,7,0.338,4,2.0,3,0.57042,0,0.304347826087,0,0.05815,181418272.24,14.014,0.01449,1
71,0,-0.132,0.296,0.22535,8.0,36.0,394,6,0.323,1,3.0,4,0.51635,0,0.225352112676,0,0.06997,2718625.7619,9.235,0.01408,1
96,0,0.072,0.226,0.20921,11.0,41.0,817,5,0.233,4,2.0,4,0.52267,0,0.209210526316,0,0.02861,42093021.6832,13.823,0.01042,1
127,0,0.035,0.128,0.14323,10.0,18.0,803,5,0.143,2,3.0,4,0.48431,0,0.143232095988,0,0.0181,3097942.1705,12.776,0.00787,1
97,0,0.091,0.223,0.19996,11.0,38.0,760,5,0.234,2,3.0,4,0.51507,0,0.199957044674,0,0.02799,26410872.4146,13.183,0.01031,1
128,0,0.092,0.134,0.14112,10.0,19.0,801,5,0.142,2,3.0,4,0.48083,0,0.141117125984,0,0.0186,3651890.23388,12.516,0.00781,1
69,0,-0.091,0.317,0.29838,12.0,62.0,601,6,0.342,4,2.0,3,0.56818,0,0.298380221654,0,0.05391,101292375.587,13.723,0.01449,1
71,0,-0.097,0.346,0.23662,9.0,48.0,443,8,0.362,1,3.0,4,0.52395,0,0.23661971831,0,0.09596,13137639.1383,9.59,0.01408,1
